W(H)1m,mean(H)1m,stdev(H)1m,W(M)1m,mean(M)1m,stdev(M)1m,W(HH)1m,mean(HH)1m,stdev(HH)1m,magnitud(HH)1m,radius(HH)1m,covariance(HH)1m,correlation(HH)1m,W(HH_jit)1m,mean(HH_jit)1m,stdev(HH_jit)1m,W(HpHp)1m,mean(HpHp)1m,stdev(HpHp)1m,magnitud(HpHp)1m,radius(HpHp)1m,covariance(HpHp)1m,correlation(HpHp)1m,W(H)10s,mean(H)10s,stdev(H)10s,W(M)10s,mean(M)10s,stdev(M)10s,W(HH)10s,mean(HH)10s,stdev(HH)10s,magnitud(HH)10s,radius(HH)10s,covariance(HH)10s,correlation(HH)10s,W(HH_jit)10s,mean(HH_jit)10s,stdev(HH_jit)10s,W(HpHp)10s,mean(HpHp)10s,stdev(HpHp)10s,magnitud(HpHp)10s,radius(HpHp)10s,covariance(HpHp)10s,correlation(HpHp)10s,W(H)1.5s,mean(H)1.5s,stdev(H)1.5s,W(M)1.5s,mean(M)1.5s,stdev(M)1.5s,W(HH)1.5s,mean(HH)1.5s,stdev(HH)1.5s,magnitud(HH)1.5s,radius(HH)1.5s,covariance(HH)1.5s,correlation(HH)1.5s,W(HH_jit)1.5s,mean(HH_jit)1.5s,stdev(HH_jit)1.5s,W(HpHp)1.5s,mean(HpHp)1.5s,stdev(HpHp)1.5s,magnitud(HpHp)1.5s,radius(HpHp)1.5s,covariance(HpHp)1.5s,correlation(HpHp)1.5s,W(H)500ms,mean(H)500ms,stdev(H)500ms,W(M)500ms,mean(M)500ms,stdev(M)500ms,W(HH)500ms,mean(HH)500ms,stdev(HH)500ms,magnitud(HH)500ms,radius(HH)500ms,covariance(HH)500ms,correlation(HH)500ms,W(HH_jit)500ms,mean(HH_jit)500ms,stdev(HH_jit)500ms,W(HpHp)500ms,mean(HpHp)500ms,stdev(HpHp)500ms,magnitud(HpHp)500ms,radius(HpHp)500ms,covariance(HpHp)500ms,correlation(HpHp)500ms,W(H)100ms,mean(H)100ms,stdev(H)100ms,W(M)100ms,mean(M)100ms,stdev(M)100ms,W(HH)100ms,mean(HH)100ms,stdev(HH)100ms,magnitud(HH)100ms,radius(HH)100ms,covariance(HH)100ms,correlation(HH)100ms,W(HH_jit)100ms,mean(HH_jit)100ms,stdev(HH_jit)100ms,W(HpHp)100ms,mean(HpHp)100ms,stdev(HpHp)100ms,magnitud(HpHp)100ms,radius(HpHp)100ms,covariance(HpHp)100ms,correlation(HpHp)100ms
1,171,0,96,212.125,6.676352613,96,212.125,6.676352613,299.9900519,63.03670874,7074.764036,1,48,425.25,5.00425351,8,212.125,7.100050302,299.9900519,71.29151583,9300.339504,1,1,171,0,48,212.125,6.711771178,48,212.125,6.711771178,299.9900519,63.70731202,7870.703116,1,24,425.25,5.05835512,8,212.125,7.100050302,299.9900519,71.29151583,9300.339504,1,1,171,0,10,213.6,6.186005712,10,213.6,6.186005712,302.0760169,54.11723899,9387.563509,1,5,428.2,5.215361924,7,213.4285714,6.5538066,301.8335803,60.74383968,9490.013613,1,4,205.25,36.2617797,13,221.5384615,21.04208238,13,221.5384615,21.04208238,313.3026969,626.1702512,9305.751454,1,7,440.5714286,21.36084536,13,221.5384615,21.04208238,313.3026969,626.1702512,9305.751454,1,1,171,0,10,213.6,6.186005712,10,213.6,6.186005712,302.0760169,54.11723899,9387.563509,1,5,428.2,5.215361924,7,213.4285714,6.5538066,301.8335803,60.74383968,9490.013613,1
1,171,0,96,212.125,6.676352613,96,212.125,6.676352613,299.9900519,63.03670874,7074.764036,1,48,425.25,5.00425351,8,212.125,7.100050302,299.9900519,71.29151583,9300.339504,1,1,171,0,48,212.125,6.711771178,48,212.125,6.711771178,299.9900519,63.70731202,7870.703116,1,24,425.25,5.05835512,8,212.125,7.100050302,299.9900519,71.29151583,9300.339504,1,1,171,0,10,213.6,6.186005712,10,213.6,6.186005712,302.0760169,54.11723899,9387.563509,1,5,428.2,5.215361924,7,213.4285714,6.5538066,301.8335803,60.74383968,9490.013613,1,1,176,0,13,221.5384615,21.04208238,13,221.5384615,21.04208238,307.7405562,444.4197672,9334.834795,0.998744654,7,440.5714286,21.36084536,13,221.5384615,21.04208238,307.6215939,444.8477253,9391.372185,0.999355277,1,171,0,10,213.6,6.186005712,10,213.6,6.186005712,312.9111766,545.2112333,9762.271869,0.996299991,5,428.2,5.215361924,7,213.4285714,6.5538066,312.7941808,545.5601325,9826.43116,0.997419996
1,171,0,96,212.125,6.676352613,96,212.125,6.676352613,299.9900519,63.03670874,7074.764036,1,48,425.25,5.00425351,8,212.125,7.100050302,299.9900519,71.29151583,9300.339504,1,1,171,0,48,212.125,6.711771178,48,212.125,6.711771178,299.9900519,63.70731202,7870.703116,1,24,425.25,5.05835512,8,212.125,7.100050302,299.9900519,71.29151583,9300.339504,1,1,171,0,10,213.6,6.186005712,10,213.6,6.186005712,311.2793889,338.1247404,9755.023435,0.99808256,5,428.2,5.215361924,7,213.4285714,6.5538066,311.1617796,338.6870374,9815.757857,0.998860899,1,171,0,10,213.6,6.186005712,10,213.6,6.186005712,302.0760169,54.11723899,9387.563509,1,5,428.2,5.215361924,7,213.4285714,6.5538066,301.8335803,60.74383968,9490.013613,1,4,209.5,34.1516227,6,228.6666667,23.32094909,6,228.6666667,23.32094909,323.3835013,769.1436161,10227.48038,1,4,397.25,111.0146387,6,228.6666667,23.32094909,323.3835013,769.1436161,10227.48038,1
1,171,0,96,212.125,6.676352613,96,212.125,6.676352613,306.329913,268.9197898,7345.179136,0.881936489,48,425.25,5.00425351,8,212.125,7.100050302,306.329913,269.948662,9538.812149,0.998931698,1,171,0,48,212.125,6.711771178,48,212.125,6.711771178,310.2690987,338.9591614,8699.151543,0.972041317,24,425.25,5.05835512,8,212.125,7.100050302,310.2690987,339.713471,9716.251666,0.998766456,6,190.3333333,24.32008772,7,226.4285714,18.32900382,7,226.4285714,18.32900382,311.2793889,338.1247404,9755.023435,0.99808256,4,397,110.2149415,7,226.4285714,18.32900382,311.1617796,338.6870374,9815.757857,0.998860899,1,171,0,10,213.6,6.186005712,10,213.6,6.186005712,302.0760169,54.11723899,9387.563509,1,5,428.2,5.215361924,7,213.4285714,6.5538066,301.8335803,60.74383968,9490.013613,1,3,176.6666667,1.527525232,6,228.6666667,23.32094909,6,228.6666667,23.32094909,328.6098666,543.8666667,11196.77056,0.997288613,4,397.25,111.0146387,6,228.6666667,23.32094909,328.6098666,543.8666667,11196.77056,0.997288613
3,207.3333333,26.65207934,6,221,16.28496239,6,221,16.28496239,312.8241679,413.1504327,9815.316405,0.999946803,3,443,13.07669683,6,221,16.28496239,312.8241679,413.1504327,9815.316405,0.999946803,6,190.3333333,24.32008772,7,226.4285714,18.32900382,7,226.4285714,18.32900382,310.2690987,338.9591614,8699.151543,0.972041317,4,397,110.2149415,7,226.4285714,18.32900382,310.2690987,339.713471,9716.251666,0.998766456,1,171,0,10,213.6,6.186005712,10,213.6,6.186005712,319.0516573,38.26666667,10801.17007,0.999923005,5,428.2,5.215361924,7,213.4285714,6.5538066,318.936914,42.95238095,10860.76759,0.999998394,1,171,0,10,213.6,6.186005712,10,213.6,6.186005712,311.2793889,338.1247404,9755.023435,0.99808256,5,428.2,5.215361924,7,213.4285714,6.5538066,311.1617796,338.6870374,9815.757857,0.998860899,3,211.3333333,35.2325607,1,236,0,1,236,0,333.7544007,0,12324.66667,1,1,236,0,1,236,0,333.7544007,0,12324.66667,1
3,202.6666667,25.16611478,5,221.4,17.79887637,5,221.4,17.79887637,306.6186159,319.9203859,7312.864793,0.877027593,3,369.6666667,115.8461624,5,221.4,17.79887637,306.6186159,320.7857231,9544.937976,0.998401908,1,171,0,48,212.125,6.711771178,48,212.125,6.711771178,299.9900519,63.70731202,7870.703116,1,24,425.25,5.05835512,8,212.125,7.100050302,299.9900519,71.29151583,9300.339504,1,5,196.6,23.68121618,1,237,0,1,237,0,327.7787332,335.952381,11232.60126,0.998773789,1,437,0,1,237,0,327.7787332,335.952381,11232.60126,0.998773789,3,206,27.22131518,7,226.4285714,18.32900382,7,226.4285714,18.32900382,320.2183566,475.1084135,10175.8527,1,4,397,110.2149415,7,226.4285714,18.32900382,320.2183566,475.1084135,10175.8527,1,3,181,5.196152423,1,236,0,1,236,0,318.3095349,38.26666667,10755.50185,0.999923198,1,236,0,1,236,0,318.194524,42.95238095,10814.845,0.999998366
1,171,0,96,212.125,6.676352613,96,212.125,6.676352613,299.9900519,63.03670874,7074.764036,1,48,425.25,5.00425351,8,212.125,7.100050302,299.9900519,71.29151583,9300.339504,1,1,171,0,48,212.125,6.711771178,48,212.125,6.711771178,310.2690987,338.9591614,8699.151543,0.972041317,24,425.25,5.05835512,8,212.125,7.100050302,310.2690987,339.713471,9716.251666,0.998766456,6,190.3333333,24.32008772,7,226.4285714,18.32900382,7,226.4285714,18.32900382,311.2793889,338.1247404,9755.023435,0.99808256,4,397,110.2149415,7,226.4285714,18.32900382,311.1617796,338.6870374,9815.757857,0.998860899,3,174.6666667,1.154700538,7,226.4285714,18.32900382,7,226.4285714,18.32900382,311.2793889,338.1247404,9755.023435,0.99808256,4,397,110.2149415,7,226.4285714,18.32900382,311.1617796,338.6870374,9815.757857,0.998860899,1,171,0,10,213.6,6.186005712,10,213.6,6.186005712,302.0760169,54.11723899,9387.563509,1,5,428.2,5.215361924,7,213.4285714,6.5538066,301.8335803,60.74383968,9490.013613,1
1,171,0,96,212.125,6.676352613,96,212.125,6.676352613,307.0521383,326.0610577,7328.626233,0.876747499,48,425.25,5.00425351,8,212.125,7.100050302,307.0521383,326.9101407,9568.248883,0.99836881,6,192.1666667,23.232879,7,226.4285714,18.32900382,7,226.4285714,18.32900382,310.2690987,338.9591614,8699.151543,0.972041317,4,397,110.2149415,7,226.4285714,18.32900382,310.2690987,339.713471,9716.251666,0.998766456,1,171,0,10,213.6,6.186005712,10,213.6,6.186005712,302.0760169,54.11723899,9387.563509,1,5,428.2,5.215361924,7,213.4285714,6.5538066,301.8335803,60.74383968,9490.013613,1,1,171,0,10,213.6,6.186005712,10,213.6,6.186005712,302.0760169,54.11723899,9387.563509,1,5,428.2,5.215361924,7,213.4285714,6.5538066,301.8335803,60.74383968,9490.013613,1,1,171,0,10,213.6,6.186005712,10,213.6,6.186005712,318.3095349,38.26666667,10755.50185,0.999923198,5,428.2,5.215361924,7,213.4285714,6.5538066,318.194524,42.95238095,10814.845,0.999998366
4,201,20.99206199,5,222,17.97220076,5,222,17.97220076,307.0521383,326.0610577,7328.626233,0.876747499,3,450,11.26942767,5,222,17.97220076,307.0521383,326.9101407,9568.248883,0.99836881,1,171,0,48,212.125,6.711771178,48,212.125,6.711771178,311.0779917,460.8353661,8373.383701,0.986736532,24,425.25,5.05835512,8,212.125,7.100050302,310.8524555,505.7502201,9319.955448,0.999984106,1,171,0,10,213.6,6.186005712,10,213.6,6.186005712,302.0760169,54.11723899,9387.563509,1,5,428.2,5.215361924,7,213.4285714,6.5538066,301.8335803,60.74383968,9490.013613,1,1,171,0,10,213.6,6.186005712,10,213.6,6.186005712,311.2793889,338.1247404,9755.023435,0.99808256,5,428.2,5.215361924,7,213.4285714,6.5538066,311.1617796,338.6870374,9815.757857,0.998860899,1,244,0,1,236,0,1,236,0,333.7544007,0,12324.66667,1,1,236,0,1,236,0,333.7544007,0,12324.66667,1
1,171,0,96,212.125,6.676352613,96,212.125,6.676352613,299.9900519,63.03670874,7074.764036,1,48,425.25,5.00425351,8,212.125,7.100050302,299.9900519,71.29151583,9300.339504,1,6,193.1666667,27.22804926,28,227.5357143,21.41560895,28,227.5357143,21.41560895,317.8938522,560.9535844,9474.229714,0.996687091,15,441.4,61.57898528,22,227.2272727,22.4328242,317.6731551,597.972445,9591.521499,0.998674842,1,171,0,10,213.6,6.186005712,10,213.6,6.186005712,307.7405562,444.4197672,9334.834795,0.998744654,5,428.2,5.215361924,7,213.4285714,6.5538066,307.6215939,444.8477253,9391.372185,0.999355277,6,190.3333333,24.32008772,7,226.4285714,18.32900382,7,226.4285714,18.32900382,311.2793889,338.1247404,9755.023435,0.99808256,4,397,110.2149415,7,226.4285714,18.32900382,311.1617796,338.6870374,9815.757857,0.998860899,2,195,29.69848481,1,236,0,1,236,0,333.7544007,0,12324.66667,1,1,236,0,1,236,0,333.7544007,0,12324.66667,1
1,171,0,96,212.125,6.676352613,96,212.125,6.676352613,299.9900519,63.03670874,7074.764036,1,48,425.25,5.00425351,8,212.125,7.100050302,299.9900519,71.29151583,9300.339504,1,5,194.4,25.3633594,5,222,17.97220076,5,222,17.97220076,307.0521383,326.1262191,8554.392758,0.970264995,3,450,11.26942767,5,222,17.97220076,307.0521383,326.9101407,9568.248883,0.99836881,5,199.4,34.01911228,13,221.5384615,21.04208238,13,221.5384615,21.04208238,307.7405562,444.4197672,9334.834795,0.998744654,7,440.5714286,21.36084536,13,221.5384615,21.04208238,307.6215939,444.8477253,9391.372185,0.999355277,1,171,0,10,213.6,6.186005712,10,213.6,6.186005712,302.0760169,54.11723899,9387.563509,1,5,428.2,5.215361924,7,213.4285714,6.5538066,301.8335803,60.74383968,9490.013613,1,3,173.6666667,1.154700538,1,236,0,1,236,0,333.7544007,0,12324.66667,1,1,236,0,1,236,0,333.7544007,0,12324.66667,1
1,171,0,96,212.125,6.676352613,96,212.125,6.676352613,307.0521383,326.0610577,7328.626233,0.876747499,48,425.25,5.00425351,8,212.125,7.100050302,307.0521383,326.9101407,9568.248883,0.99836881,1,171,0,48,212.125,6.711771178,48,212.125,6.711771178,299.9900519,63.70731202,7870.703116,1,24,425.25,5.05835512,8,212.125,7.100050302,299.9900519,71.29151583,9300.339504,1,1,171,0,10,213.6,6.186005712,10,213.6,6.186005712,302.0760169,54.11723899,9387.563509,1,5,428.2,5.215361924,7,213.4285714,6.5538066,301.8335803,60.74383968,9490.013613,1,1,171,0,10,213.6,6.186005712,10,213.6,6.186005712,302.0760169,54.11723899,9387.563509,1,5,428.2,5.215361924,7,213.4285714,6.5538066,301.8335803,60.74383968,9490.013613,1,1,244,0,1,236,0,1,236,0,333.7544007,0,12324.66667,1,1,236,0,1,236,0,333.7544007,0,12324.66667,1
5,194.4,25.3633594,5,222,17.97220076,5,222,17.97220076,307.0521383,326.0610577,7328.626233,0.876747499,3,450,11.26942767,5,222,17.97220076,307.0521383,326.9101407,9568.248883,0.99836881,1,171,0,48,212.125,6.711771178,48,212.125,6.711771178,308.5012409,391.5996818,8533.924334,0.972414974,24,425.25,5.05835512,8,212.125,7.100050302,308.5012409,392.2527758,9528.787713,0.998844461,1,171,0,10,213.6,6.186005712,10,213.6,6.186005712,311.2793889,338.1247404,9755.023435,0.99808256,5,428.2,5.215361924,7,213.4285714,6.5538066,311.1617796,338.6870374,9815.757857,0.998860899,1,171,0,10,213.6,6.186005712,10,213.6,6.186005712,307.7405562,444.4197672,9334.834795,0.998744654,5,428.2,5.215361924,7,213.4285714,6.5538066,307.6215939,444.8477253,9391.372185,0.999355277,2,195,29.69848481,1,236,0,1,236,0,333.7544007,0,12324.66667,1,1,236,0,1,236,0,333.7544007,0,12324.66667,1
1,171,0,96,212.125,6.676352613,96,212.125,6.676352613,299.9900519,63.03670874,7074.764036,1,48,425.25,5.00425351,8,212.125,7.100050302,299.9900519,71.29151583,9300.339504,1,6,199.6666667,31.35389396,9,224,19.72308292,9,224,19.72308292,318.5057267,513.9893017,9978.729202,0.999998725,5,404,97.31906288,9,224,19.72308292,318.5057267,513.9893017,9978.729202,0.999998725,6,190.3333333,24.32008772,7,226.4285714,18.32900382,7,226.4285714,18.32900382,311.2793889,338.1247404,9755.023435,0.99808256,4,397,110.2149415,7,226.4285714,18.32900382,311.1617796,338.6870374,9815.757857,0.998860899,2,236,12.72792206,13,221.5384615,21.04208238,13,221.5384615,21.04208238,313.3026969,626.1702512,9305.751454,1,7,440.5714286,21.36084536,13,221.5384615,21.04208238,313.3026969,626.1702512,9305.751454,1,3,173.6666667,1.154700538,1,236,0,1,236,0,318.3095349,38.26666667,10755.50185,0.999923198,1,236,0,1,236,0,318.194524,42.95238095,10814.845,0.999998366
1,171,0,96,212.125,6.676352613,96,212.125,6.676352613,299.9900519,63.03670874,7074.764036,1,48,425.25,5.00425351,8,212.125,7.100050302,299.9900519,71.29151583,9300.339504,1,6,190.3333333,24.32008772,7,226.4285714,18.32900382,7,226.4285714,18.32900382,310.2690987,338.9591614,8699.151543,0.972041317,4,397,110.2149415,7,226.4285714,18.32900382,310.2690987,339.713471,9716.251666,0.998766456,1,171,0,10,213.6,6.186005712,10,213.6,6.186005712,311.2793889,338.1247404,9755.023435,0.99808256,5,428.2,5.215361924,7,213.4285714,6.5538066,311.1617796,338.6870374,9815.757857,0.998860899,1,176,0,13,221.5384615,21.04208238,13,221.5384615,21.04208238,307.7405562,444.4197672,9334.834795,0.998744654,7,440.5714286,21.36084536,13,221.5384615,21.04208238,307.6215939,444.8477253,9391.372185,0.999355277,1,171,0,10,213.6,6.186005712,10,213.6,6.186005712,302.0760169,54.11723899,9387.563509,1,5,428.2,5.215361924,7,213.4285714,6.5538066,301.8335803,60.74383968,9490.013613,1
1,171,0,96,212.125,6.676352613,96,212.125,6.676352613,306.7186097,445.0071966,7187.765624,0.885854108,48,425.25,5.00425351,8,212.125,7.100050302,306.7186097,445.6297026,9296.381783,0.99928375,1,171,0,48,212.125,6.711771178,48,212.125,6.711771178,310.2690987,338.9591614,8699.151543,0.972041317,24,425.25,5.05835512,8,212.125,7.100050302,310.2690987,339.713471,9716.251666,0.998766456,3,206,27.22131518,7,226.4285714,18.32900382,7,226.4285714,18.32900382,320.2183566,475.1084135,10175.8527,1,4,397,110.2149415,7,226.4285714,18.32900382,320.2183566,475.1084135,10175.8527,1,1,171,0,10,213.6,6.186005712,10,213.6,6.186005712,311.2793889,338.1247404,9755.023435,0.99808256,5,428.2,5.215361924,7,213.4285714,6.5538066,311.1617796,338.6870374,9815.757857,0.998860899,1,171,0,10,213.6,6.186005712,10,213.6,6.186005712,307.2093749,361.5419433,9416.553648,0.998560313,5,428.2,5.215361924,7,213.4285714,6.5538066,307.0902068,362.0678749,9474.065128,0.999221359
3,216,35.79106034,13,221.5384615,21.04208238,13,221.5384615,21.04208238,306.7186097,445.0071966,7187.765624,0.885854108,7,440.5714286,21.36084536,13,221.5384615,21.04208238,306.7186097,445.6297026,9296.381783,0.99928375,6,190.3333333,24.32008772,7,226.4285714,18.32900382,7,226.4285714,18.32900382,310.2690987,338.9591614,8699.151543,0.972041317,4,397,110.2149415,7,226.4285714,18.32900382,310.2690987,339.713471,9716.251666,0.998766456,3,174.6666667,1.154700538,7,226.4285714,18.32900382,7,226.4285714,18.32900382,311.2793889,338.1247404,9755.023435,0.99808256,4,397,110.2149415,7,226.4285714,18.32900382,311.1617796,338.6870374,9815.757857,0.998860899,6,190.3333333,24.32008772,7,226.4285714,18.32900382,7,226.4285714,18.32900382,311.2793889,338.1247404,9755.023435,0.99808256,4,397,110.2149415,7,226.4285714,18.32900382,311.1617796,338.6870374,9815.757857,0.998860899,1,244,0,10,220.8,18.96077823,10,220.8,18.96077823,312.2583546,508.4254892,9472.889666,1,5,442.6,25.52057993,10,220.8,18.96077823,312.2583546,508.4254892,9472.889666,1
1,171,0,96,212.125,6.676352613,96,212.125,6.676352613,311.0779917,460.7892546,7345.147054,0.912959465,48,425.25,5.00425351,8,212.125,7.100050302,310.8524555,505.7502201,9319.955448,0.999984106,1,171,0,48,212.125,6.711771178,48,212.125,6.711771178,299.9900519,63.70731202,7870.703116,1,24,425.25,5.05835512,8,212.125,7.100050302,299.9900519,71.29151583,9300.339504,1,1,171,0,10,213.6,6.186005712,10,213.6,6.186005712,302.0760169,54.11723899,9387.563509,1,5,428.2,5.215361924,7,213.4285714,6.5538066,301.8335803,60.74383968,9490.013613,1,1,171,0,10,213.6,6.186005712,10,213.6,6.186005712,311.2793889,338.1247404,9755.023435,0.99808256,5,428.2,5.215361924,7,213.4285714,6.5538066,311.1617796,338.6870374,9815.757857,0.998860899,3,191,30.31501278,10,220.8,18.96077823,10,220.8,18.96077823,312.2583546,508.4254892,9472.889666,1,5,442.6,25.52057993,10,220.8,18.96077823,312.2583546,508.4254892,9472.889666,1
12,195,26.14644075,28,227.5357143,21.41560895,28,227.5357143,21.41560895,311.0779917,460.7892546,7345.147054,0.912959465,15,441.4,61.57898528,22,227.2272727,22.4328242,310.8524555,505.7502201,9319.955448,0.999984106,1,171,0,48,212.125,6.711771178,48,212.125,6.711771178,307.0521383,326.1262191,8554.392758,0.970264995,24,425.25,5.05835512,8,212.125,7.100050302,307.0521383,326.9101407,9568.248883,0.99836881,1,171,0,10,213.6,6.186005712,10,213.6,6.186005712,308.2531792,419.3330157,9581.366968,0.996496408,5,428.2,5.215361924,7,213.4285714,6.5538066,308.1344148,419.7865497,9644.01812,0.997583615,6,190.3333333,24.32008772,7,226.4285714,18.32900382,7,226.4285714,18.32900382,311.2793889,338.1247404,9755.023435,0.99808256,4,397,110.2149415,7,226.4285714,18.32900382,311.1617796,338.6870374,9815.757857,0.998860899,1,175,0,10,220.8,18.96077823,10,220.8,18.96077823,307.2093749,361.5419433,9416.553648,0.998560313,5,442.6,25.52057993,10,220.8,18.96077823,307.0902068,362.0678749,9474.065128,0.999221359
1,171,0,96,212.125,6.676352613,96,212.125,6.676352613,307.0521383,326.0610577,7328.626233,0.876747499,48,425.25,5.00425351,8,212.125,7.100050302,307.0521383,326.9101407,9568.248883,0.99836881,5,194.4,25.3633594,5,222,17.97220076,5,222,17.97220076,307.0521383,326.1262191,8554.392758,0.970264995,3,450,11.26942767,5,222,17.97220076,307.0521383,326.9101407,9568.248883,0.99836881,3,206.3333333,26.65207934,4,222.25,20.43485584,4,222.25,20.43485584,308.2531792,419.3330157,9581.366968,0.996496408,2,445.5,14.8492424,4,222.25,20.43485584,308.1344148,419.7865497,9644.01812,0.997583615,1,171,0,10,213.6,6.186005712,10,213.6,6.186005712,302.0760169,54.11723899,9387.563509,1,5,428.2,5.215361924,7,213.4285714,6.5538066,301.8335803,60.74383968,9490.013613,1,1,171,0,10,213.6,6.186005712,10,213.6,6.186005712,302.0760169,54.11723899,9387.563509,1,5,428.2,5.215361924,7,213.4285714,6.5538066,301.8335803,60.74383968,9490.013613,1
5,194.4,25.3633594,5,222,17.97220076,5,222,17.97220076,307.0521383,326.0610577,7328.626233,0.876747499,3,450,11.26942767,5,222,17.97220076,307.0521383,326.9101407,9568.248883,0.99836881,1,171,0,48,212.125,6.711771178,48,212.125,6.711771178,299.9900519,63.70731202,7870.703116,1,24,425.25,5.05835512,8,212.125,7.100050302,299.9900519,71.29151583,9300.339504,1,1,171,0,10,213.6,6.186005712,10,213.6,6.186005712,313.1866455,446.1421644,9454.627925,0.999967585,5,428.2,5.215361924,7,213.4285714,6.5538066,313.1670637,500.127263,9621.093905,0.999715235,1,171,0,10,213.6,6.186005712,10,213.6,6.186005712,319.0516573,38.26666667,10801.17007,0.999923005,5,428.2,5.215361924,7,213.4285714,6.5538066,318.936914,42.95238095,10860.76759,0.999998394,1,171,0,10,213.6,6.186005712,10,213.6,6.186005712,318.3095349,38.26666667,10755.50185,0.999923198,5,428.2,5.215361924,7,213.4285714,6.5538066,318.194524,42.95238095,10814.845,0.999998366
1,171,0,96,212.125,6.676352613,96,212.125,6.676352613,308.5012409,391.5454167,7330.829603,0.881062588,48,425.25,5.00425351,8,212.125,7.100050302,308.5012409,392.2527758,9528.787713,0.998844461,1,171,0,48,212.125,6.711771178,48,212.125,6.711771178,299.9900519,63.70731202,7870.703116,1,24,425.25,5.05835512,8,212.125,7.100050302,299.9900519,71.29151583,9300.339504,1,8,188.625,24.50619455,23,229.0434783,21.08312177,23,229.0434783,21.08312177,323.9163933,628.6151336,9522.788803,1,12,439.9166667,68.25814415,17,229.1764706,22.3221731,324.1044729,704.673502,9759.542288,1,2,225.5,0.707106781,1,237,0,1,237,0,335.1686143,0,12429.55556,1,1,437,0,1,237,0,335.1686143,0,12429.55556,1,1,244,0,1,236,0,1,236,0,333.7544007,0,12324.66667,1,1,236,0,1,236,0,333.7544007,0,12324.66667,1
6,199.6666667,31.35389396,9,224,19.72308292,9,224,19.72308292,315.0480756,589.3772915,9542.087485,0.999947698,5,404,97.31906288,9,224,19.72308292,315.0480756,589.3772915,9542.087485,0.999947698,1,171,0,48,212.125,6.711771178,48,212.125,6.711771178,299.9900519,63.70731202,7870.703116,1,24,425.25,5.05835512,8,212.125,7.100050302,299.9900519,71.29151583,9300.339504,1,6,193.3333333,29.57476402,23,229.0434783,21.08312177,23,229.0434783,21.08312177,325.6580491,631.8065314,10064.24027,0.997119472,12,439.9166667,68.25814415,17,229.1764706,22.3221731,325.7515996,670.7334584,10207.24879,0.998946552,2,181.5,6.363961031,1,237,0,1,237,0,335.1686143,0,12429.55556,1,1,437,0,1,237,0,335.1686143,0,12429.55556,1,5,182.2,18.91295852,1,236,0,1,236,0,318.3095349,38.26666667,10755.50185,0.999923198,1,236,0,1,236,0,318.194524,42.95238095,10814.845,0.999998366
5,199.4,34.01911228,13,221.5384615,21.04208238,13,221.5384615,21.04208238,306.7186097,445.0071966,7187.765624,0.885854108,7,440.5714286,21.36084536,13,221.5384615,21.04208238,306.7186097,445.6297026,9296.381783,0.99928375,1,171,0,48,212.125,6.711771178,48,212.125,6.711771178,306.7186097,445.0549433,8342.104475,0.974749755,24,425.25,5.05835512,8,212.125,7.100050302,306.7186097,445.6297026,9296.381783,0.99928375,4,203.25,33.61919095,4,231.5,21.1896201,4,231.5,21.1896201,323.8242547,560.7717916,10431.13782,0.999757233,2,464,35.35533906,4,231.5,21.1896201,323.8242547,560.7717916,10431.13782,0.999757233,2,181.5,6.363961031,1,237,0,1,237,0,319.0516573,38.26666667,10801.17007,0.999923005,1,437,0,1,237,0,318.936914,42.95238095,10860.76759,0.999998394,1,171,0,10,213.6,6.186005712,10,213.6,6.186005712,302.0760169,54.11723899,9387.563509,1,5,428.2,5.215361924,7,213.4285714,6.5538066,301.8335803,60.74383968,9490.013613,1
